in.county	hdd	cdd	switchover_lt05	switchover_lt10	switchover_lt15	switchover_lt20	switchover_lt25	switchover_lt30	switchover_lt35	switchover_lt40
G4803810	4564.8425	992.9375	0	25.8575	103.7675	260.0725	675.0275	1252.0275	2107.17	2884.525
G4803830	2834.645	1592.980833	0	0	2.125	31.1275	222.565	547.0625	1062.3625	1567.905
G4803850	1892.9675	1876.364167	0	0	0	0	15.4125	75.6	305.4	649.57
G4803870	3290.735	1366.5725	0	19.1075	46.86	198.81	422.6675	744.38	1233.01	1839.89
G4803890	2721.655	2247.730833	0	0	8.575	90.1525	226.3025	453.2975	756.8325	1232.83
G4803910	770	2296.001667	0	0	0	0	0	0	5.11	49.595
G4803930	4564.8425	992.9375	0	25.8575	103.7675	260.0725	675.0275	1252.0275	2107.17	2884.525
G4803950	1865.2625	1746.858333	0	0	0	9.4325	31.7175	74.6725	252.7775	543.49
G4803970	2969.0725	1690.04	0	0	0	75.72	341.14	688.575	1207.73	1651.985
G4803990	2834.645	1592.980833	0	0	2.125	31.1275	222.565	547.0625	1062.3625	1567.905
G4804010	2404.99	1673.024167	0	0	0	0	3.335	115.3125	398.285	768.005
G4804030	2146.9375	1596.010833	0	0	0	17.43	65.53	144.2875	347.52	761.485
G4804050	2537.01	1457.543333	0	0	19.35	75.3125	214.7725	537.49	959.8525	1338.5825
G4804070	1686.445	1939.515	0	0	0	0	20.82	55.075	197.185	500.485
G4804090	1128.815	2157.844167	0	0	0	0	0	7.835	29.4075	133.6825
G4804110	2693.1075	1742.346667	0	0	0	0	56.9925	307.8	640.965	1202.5275
G4804130	2834.645	1592.980833	0	0	2.125	31.1275	222.565	547.0625	1062.3625	1567.905
G4804150	3264.7725	1593.523333	0	56.79	255.2325	440.365	711.3275	971.1075	1291.745	1821.6575
G4804170	3264.7725	1593.523333	0	56.79	255.2325	440.365	711.3275	971.1075	1291.745	1821.6575
G4804190	2537.01	1457.543333	0	0	19.35	75.3125	214.7725	537.49	959.8525	1338.5825
G4804210	5524.6825	857.9541667	7.74	76.475	199.1	552.1625	1119.8625	2074.175	3063.4325	3863.1425
G4804230	2555.745	1540.92	0	0	0	7.51	82.325	263.58	575.7175	1075.025
G4804250	2334.725	1811.865	0	0	2.095	62.2175	106.575	168.7825	369.2175	767.3675
G4804270	953.295	2543.014167	0	0	0	0	0	1.5025	14.005	83.085
G4804290	2693.1075	1742.346667	0	0	0	0	56.9925	307.8	640.965	1202.5275
G4804310	2834.645	1592.980833	0	0	2.125	31.1275	222.565	547.0625	1062.3625	1567.905
G4804330	3264.7725	1593.523333	0	56.79	255.2325	440.365	711.3275	971.1075	1291.745	1821.6575
G4804350	2834.645	1592.980833	0	0	2.125	31.1275	222.565	547.0625	1062.3625	1567.905
G4804370	4564.8425	992.9375	0	25.8575	103.7675	260.0725	675.0275	1252.0275	2107.17	2884.525
G4804390	2938.7325	1977.706667	0	0	0	11.565	68.19	154.6925	442.675	1032.7725
G4804410	3264.7725	1593.523333	0	56.79	255.2325	440.365	711.3275	971.1075	1291.745	1821.6575
G4804430	3704.74	1048.960833	35.4475	68.6925	144.1825	211.3775	347.7725	629.8425	1120.34	1816.435
G4804450	3845.9425	1234.751667	0	12.0425	62.275	229.01	534.7	869.5925	1462.5475	2311.625
G4804470	3177.695	1690.626667	0	2.335	15.625	78.855	296.73	621.7325	1025.12	1588.47
G4804490	3290.735	1366.5725	0	19.1075	46.86	198.81	422.6675	744.38	1233.01	1839.89
G4804510	2834.645	1592.980833	0	0	2.125	31.1275	222.565	547.0625	1062.3625	1567.905
G4804530	1949.1375	1943.125833	0	0	0	71.185	157.115	208.6925	302.585	655.325
G4804550	2146.9375	1596.010833	0	0	0	17.43	65.53	144.2875	347.52	761.485
G4804570	2146.9375	1596.010833	0	0	0	17.43	65.53	144.2875	347.52	761.485
G4804590	2404.99	1673.024167	0	0	0	0	3.335	115.3125	398.285	768.005
G4804610	2914.42	1510.128333	0	0	4.4225	45.035	183.415	354.3075	760.095	1365.5025
G4804630	1892.9675	1876.364167	0	0	0	0	15.4125	75.6	305.4	649.57
G4804650	1573.58	2212.399167	0	0	0	0	0	1.54	46.67	291.36
G4804670	2555.745	1540.92	0	0	0	7.51	82.325	263.58	575.7175	1075.025
G4804690	1501.085	1948.950833	0	0	0	0	22.6375	66.23	151.76	376.5575
G4804710	1574.775	1928.901667	0	0	0	0	0	6.175	126.0475	381.8325
G4804730	1574.775	1928.901667	0	0	0	0	0	6.175	126.0475	381.8325
G4804750	2721.655	2247.730833	0	0	8.575	90.1525	226.3025	453.2975	756.8325	1232.83
G4804770	1865.2625	1746.858333	0	0	0	9.4325	31.7175	74.6725	252.7775	543.49
G4804790	1385.2375	2852.885	0	0	0	0	0	33.6625	138.2325	381.5325
G4804810	1487.0675	1928.898333	0	0	0	0	3.335	70.7725	287.35	596.3
G4804830	4564.8425	992.9375	0	25.8575	103.7675	260.0725	675.0275	1252.0275	2107.17	2884.525
G4804850	3177.695	1690.626667	0	2.335	15.625	78.855	296.73	621.7325	1025.12	1588.47
G4804870	3648.2675	1463.659167	0	14.52	34.305	131.8925	264.6175	569.6975	1084.065	1884.2725
G4804890	742.9375	2482.645833	0	0	0	0	0	0	0	30.685
G4804910	2360.4825	1923.888333	0	0	16.8575	59.6475	230.325	508.52	765.8825	1192.9225
G4804930	1982.85	2080.656667	0	0	0	7.5925	53.5075	234.9725	538.3675	868.24
G4804950	2721.655	2247.730833	0	0	8.575	90.1525	226.3025	453.2975	756.8325	1232.83
G4804970	2966.9675	1692.415	0	0	24.35	72.63	201.9525	426.6625	861.1275	1480.87
G4804990	2555.745	1540.92	0	0	0	7.51	82.325	263.58	575.7175	1075.025
G4805010	3845.9425	1234.751667	0	12.0425	62.275	229.01	534.7	869.5925	1462.5475	2311.625
G4805030	2693.1075	1742.346667	0	0	0	0	56.9925	307.8	640.965	1202.5275
G4805050	1385.2375	2852.885	0	0	0	0	0	33.6625	138.2325	381.5325
G4805070	1206.17	2714.1075	0	0	0	0	12.115	36.5075	113.63	244.1675
G4900010	6085.4875	712.4558333	122.2575	220.6175	489.64	940.49	1453.1075	2040.32	3148.025	4236.9725
G4900030	7088.21	689.6158333	31.215	183.6475	433.4375	859.6025	1619.9575	2545.89	3925.9525	5270.5425
G4900050	7088.21	689.6158333	31.215	183.6475	433.4375	859.6025	1619.9575	2545.89	3925.9525	5270.5425
G4900070	7067.2225	588.0525	46.8	185.245	673.1425	1530.935	2358.8075	3270.1375	4421.575	5395.865
G4900090	8316.1425	281.7233333	544.335	779.105	1312.0025	2226.3975	3174.3025	4245.865	5519.0225	6581.8975
G4900110	6224.1975	726.8741667	0	59.8225	282.76	676.275	1212.595	2105.935	3363.595	4533.4375
G4900130	7067.2225	588.0525	46.8	185.245	673.1425	1530.935	2358.8075	3270.1375	4421.575	5395.865
G4900150	7067.2225	588.0525	46.8	185.245	673.1425	1530.935	2358.8075	3270.1375	4421.575	5395.865
G4900170	9229.585	248.0983333	657.165	1113.4	1845.7075	2944.605	4227.92	5370.725	6587.465	7670.43
G4900190	5344.37	1103.736667	0	0	83.345	515.005	1167.405	1758.1075	2644.1975	3579.035
G4900210	6085.4875	712.4558333	122.2575	220.6175	489.64	940.49	1453.1075	2040.32	3148.025	4236.9725
G4900230	6086.79	712.905	0	28.2975	108.5725	316.3025	809.1275	1681.805	2933.505	4253.5525
G4900250	9229.585	248.0983333	657.165	1113.4	1845.7075	2944.605	4227.92	5370.725	6587.465	7670.43
G4900270	6389.5125	760.0633333	12.8225	74.065	320.55	724.78	1421.2225	2251.2175	3260.1875	4334.5175
G4900290	6224.1975	726.8741667	0	59.8225	282.76	676.275	1212.595	2105.935	3363.595	4533.4375
G4900310	9229.585	248.0983333	657.165	1113.4	1845.7075	2944.605	4227.92	5370.725	6587.465	7670.43
G4900330	8666.0875	240.8091667	205.175	471.5675	1142.78	2514.6775	3990.4575	5089.75	6251.4825	7131.2625
G4900350	5572.2	852.04	0	4.7075	60.9325	314.64	761.685	1486.6775	2610.5625	3628.3525
G4900370	5895.905	783.8466667	0	0	43.46	290.73	794.335	1640.1325	2901.6875	4170.5025
G4900390	6086.79	712.905	0	28.2975	108.5725	316.3025	809.1275	1681.805	2933.505	4253.5525
G4900410	6389.5125	760.0633333	12.8225	74.065	320.55	724.78	1421.2225	2251.2175	3260.1875	4334.5175
G4900430	8666.0875	240.8091667	205.175	471.5675	1142.78	2514.6775	3990.4575	5089.75	6251.4825	7131.2625
G4900450	5572.2	852.04	0	4.7075	60.9325	314.64	761.685	1486.6775	2610.5625	3628.3525
G4900470	7067.2225	588.0525	46.8	185.245	673.1425	1530.935	2358.8075	3270.1375	4421.575	5395.865
G4900490	6086.79	712.905	0	28.2975	108.5725	316.3025	809.1275	1681.805	2933.505	4253.5525
G4900510	8666.0875	240.8091667	205.175	471.5675	1142.78	2514.6775	3990.4575	5089.75	6251.4825	7131.2625
G4900530	3003.7025	2300.8075	0	0	0	0	15.3	95.59	382.465	970.6775
G4900550	5666.9575	1323.330833	29.135	185.9525	391.7775	804.255	1319.3375	1947.895	2844.7875	3816.3775
G4900570	6009.1175	848.6058333	0	26	124.1525	633.9425	1486.43	2337.91	3258.22	4174.575
G5000010	7455.755	275.7783333	549.6975	936.4675	1390.29	2186.2725	2996.4125	3877.2725	4862.0075	5738.025
G5000030	7659.7675	343.4808333	793.3625	1225.605	1823.9475	2450.815	3325.255	4223.105	5260.6325	6111.56
G5000050	7768.525	218.035	568.205	969.0775	1443.815	2172.845	3040.2875	4006.345	5056.1775	6039.635
G5000070	7455.755	275.7783333	549.6975	936.4675	1390.29	2186.2725	2996.4125	3877.2725	4862.0075	5738.025
G5000090	8911.115	157.0166667	958.6425	1542.4575	2172.71	3114.36	4219.03	5111.5075	6224.915	7204.8225
G5000110	7455.755	275.7783333	549.6975	936.4675	1390.29	2186.2725	2996.4125	3877.2725	4862.0075	5738.025
G5000130	7455.755	275.7783333	549.6975	936.4675	1390.29	2186.2725	2996.4125	3877.2725	4862.0075	5738.025
G5000150	7768.525	218.035	568.205	969.0775	1443.815	2172.845	3040.2875	4006.345	5056.1775	6039.635
G5000170	7768.525	218.035	568.205	969.0775	1443.815	2172.845	3040.2875	4006.345	5056.1775	6039.635
G5000190	7768.525	218.035	568.205	969.0775	1443.815	2172.845	3040.2875	4006.345	5056.1775	6039.635
G5000210	7659.7675	343.4808333	793.3625	1225.605	1823.9475	2450.815	3325.255	4223.105	5260.6325	6111.56
G5000230	7768.525	218.035	568.205	969.0775	1443.815	2172.845	3040.2875	4006.345	5056.1775	6039.635
G5000250	7347.9325	363.165	604.88	978.785	1385.44	1947.19	2607.4425	3410.325	4495.865	5646.73
G5000270	7518.8775	269.6916667	571.8425	927.6525	1294.175	1958.165	2517.96	3169.285	4582.015	5747.585
G5100010	3964.5375	908.8441667	0	0	8.725	103.2575	426.3275	849.8975	1481.55	2128.79
G5100030	3919.275	713.5641667	2.575	14.625	36.4	198.675	571.135	876.7325	1266.8425	2036.8175
G5100050	6732.285	109.4475	367.82	628.8	1001.8875	1566.12	2321.7125	3069.9675	3916.9525	4740.1
G5100070	4305.3225	898.6366667	2.5525	62.0825	105.6925	263.065	539.155	1043.485	1727.615	2496.86
G5100090	4366.7225	813.2791667	5.1575	19.3325	91.2725	357.335	654.92	1055.075	1734.8875	2578.595
G5100110	4366.7225	813.2791667	5.1575	19.3325	91.2725	357.335	654.92	1055.075	1734.8875	2578.595
G5100130	4369.69	999.1441667	0	16.75	75.5275	291.955	581.3625	874.905	1502.975	2400.065
G5100150	4990.5725	774.5075	77.625	146.615	349.235	730.7375	1190.4425	1785.1975	2509.29	3208.325
G5100170	6732.285	109.4475	367.82	628.8	1001.8875	1566.12	2321.7125	3069.9675	3916.9525	4740.1
G5100190	4366.7225	813.2791667	5.1575	19.3325	91.2725	357.335	654.92	1055.075	1734.8875	2578.595
G5100210	4692.8925	257.7816667	0	88.0525	253.6025	492.78	941.265	1553.8225	2133.7275	2744.62
G5100230	4412.5975	700.0808333	0	0	47.0125	401.8175	804.5625	1297.09	1933.17	2636.0675
G5100250	3828.0025	972.2408333	0	0	4.2425	122.6325	358.38	726.855	1197.745	1959.3225
G5100270	5064.23	399.0983333	20.585	151.7925	379.7825	731.065	1291.5675	1901.0875	2532.7475	3172.875
G5100290	4305.3225	898.6366667	2.5525	62.0825	105.6925	263.065	539.155	1043.485	1727.615	2496.86
G5100310	4366.7225	813.2791667	5.1575	19.3325	91.2725	357.335	654.92	1055.075	1734.8875	2578.595
G5100330	4805.085	988.4008333	45.9325	95.545	251.1475	611.29	1131.8775	1670.365	2319.285	3040.41
G5100350	5623.9125	330.2766667	113.505	226.0175	499.0525	859.37	1595.625	2226.79	2967.2425	3600.7975
G5100360	4043.4675	995.58	15.795	42.0725	99.4225	223.4975	506.97	896.93	1512.015	2405.01
G5100370	4305.3225	898.6366667	2.5525	62.0825	105.6925	263.065	539.155	1043.485	1727.615	2496.86
G5100410	3828.0025	972.2408333	0	0	4.2425	122.6325	358.38	726.855	1197.745	1959.3225
G5100430	5294.0125	820.5633333	21.6125	95.52	326.12	737.3975	1248.1675	1761.795	2613.5375	3362.325
G5100450	4412.5975	700.0808333	0	0	47.0125	401.8175	804.5625	1297.09	1933.17	2636.0675
G5100470	5346.5425	602.0633333	82.3975	170.4575	362.1325	732.175	1174.7075	1831.5675	2723.6225	3534.7225
G5100490	4305.3225	898.6366667	2.5525	62.0825	105.6925	263.065	539.155	1043.485	1727.615	2496.86
G5100510	5064.23	399.0983333	20.585	151.7925	379.7825	731.065	1291.5675	1901.0875	2532.7475	3172.875
G5100530	3828.0025	972.2408333	0	0	4.2425	122.6325	358.38	726.855	1197.745	1959.3225
G5100570	4043.4675	995.58	15.795	42.0725	99.4225	223.4975	506.97	896.93	1512.015	2405.01
G5100590	4749.0125	869.5191667	38.7575	65.0425	255.185	609.515	1031.4075	1497.8425	2141.18	2934.97
G5100610	5346.5425	602.0633333	82.3975	170.4575	362.1325	732.175	1174.7075	1831.5675	2723.6225	3534.7225
G5100630	5334.6175	472.6533333	0	97.67	263.41	606.495	1111.53	1887.5925	2793.565	3581.4875
G5100650	3919.275	713.5641667	2.575	14.625	36.4	198.675	571.135	876.7325	1266.8425	2036.8175
G5100670	4412.5975	700.0808333	0	0	47.0125	401.8175	804.5625	1297.09	1933.17	2636.0675
G5100690	5294.0125	820.5633333	21.6125	95.52	326.12	737.3975	1248.1675	1761.795	2613.5375	3362.325
G5100710	5429.32	417.5708333	91.945	222.6875	506.97	923	1465.18	2055.4325	2795.205	3510.6625
G5100730	3559.135	1127.336667	0	0	4.19	77.335	286.8175	549.095	1073.6475	1786.23
G5100750	4043.4675	995.58	15.795	42.0725	99.4225	223.4975	506.97	896.93	1512.015	2405.01
G5100770	5623.9125	330.2766667	113.505	226.0175	499.0525	859.37	1595.625	2226.79	2967.2425	3600.7975
G5100790	3919.275	713.5641667	2.575	14.625	36.4	198.675	571.135	876.7325	1266.8425	2036.8175
G5100810	3828.0025	972.2408333	0	0	4.2425	122.6325	358.38	726.855	1197.745	1959.3225
G5100830	3826.6	1039.186667	0	0	6.3375	93.84	316.3675	682.075	1240.225	1988.18
G5100850	4043.4675	995.58	15.795	42.0725	99.4225	223.4975	506.97	896.93	1512.015	2405.01
G5100870	4043.4675	995.58	15.795	42.0725	99.4225	223.4975	506.97	896.93	1512.015	2405.01
G5100890	4850.9375	816.2733333	41.5575	110.7275	245.77	564.1075	1060.945	1677.22	2398.5275	3116.14
G5100910	6732.285	109.4475	367.82	628.8	1001.8875	1566.12	2321.7125	3069.9675	3916.9525	4740.1
G5100930	3559.135	1127.336667	0	0	4.19	77.335	286.8175	549.095	1073.6475	1786.23
G5100950	3559.135	1127.336667	0	0	4.19	77.335	286.8175	549.095	1073.6475	1786.23
G5100970	4043.4675	995.58	15.795	42.0725	99.4225	223.4975	506.97	896.93	1512.015	2405.01
G5100990	4258.4675	770.4516667	38.4575	60.155	123.7375	286.185	508.8075	768.1975	1354.6425	2240.2825
G5101010	4043.4675	995.58	15.795	42.0725	99.4225	223.4975	506.97	896.93	1512.015	2405.01
G5101030	3559.135	1127.336667	0	0	4.19	77.335	286.8175	549.095	1073.6475	1786.23
G5101050	5064.23	399.0983333	20.585	151.7925	379.7825	731.065	1291.5675	1901.0875	2532.7475	3172.875
G5101070	5363.765	767.3191667	20.5325	75.025	315.6325	848.645	1351.7425	1907.6225	2645.1	3474.2075
G5101090	3919.275	713.5641667	2.575	14.625	36.4	198.675	571.135	876.7325	1266.8425	2036.8175
G5101110	4305.3225	898.6366667	2.5525	62.0825	105.6925	263.065	539.155	1043.485	1727.615	2496.86
G5101130	3919.275	713.5641667	2.575	14.625	36.4	198.675	571.135	876.7325	1266.8425	2036.8175
G5101150	3559.135	1127.336667	0	0	4.19	77.335	286.8175	549.095	1073.6475	1786.23
G5101170	4305.3225	898.6366667	2.5525	62.0825	105.6925	263.065	539.155	1043.485	1727.615	2496.86
G5101190	3559.135	1127.336667	0	0	4.19	77.335	286.8175	549.095	1073.6475	1786.23
G5101210	5334.6175	472.6533333	0	97.67	263.41	606.495	1111.53	1887.5925	2793.565	3581.4875
G5101250	4990.5725	774.5075	77.625	146.615	349.235	730.7375	1190.4425	1785.1975	2509.29	3208.325
G5101270	4043.4675	995.58	15.795	42.0725	99.4225	223.4975	506.97	896.93	1512.015	2405.01
G5101310	3964.5375	908.8441667	0	0	8.725	103.2575	426.3275	849.8975	1481.55	2128.79
G5101330	3596.4225	859.09	0	0	8.5	63.0725	120.08	260.9625	812.555	1655.5175
G5101350	4305.3225	898.6366667	2.5525	62.0825	105.6925	263.065	539.155	1043.485	1727.615	2496.86
G5101370	3919.275	713.5641667	2.575	14.625	36.4	198.675	571.135	876.7325	1266.8425	2036.8175
G5101390	3919.275	713.5641667	2.575	14.625	36.4	198.675	571.135	876.7325	1266.8425	2036.8175
G5101410	4850.9375	816.2733333	41.5575	110.7275	245.77	564.1075	1060.945	1677.22	2398.5275	3116.14
G5101430	3826.6	1039.186667	0	0	6.3375	93.84	316.3675	682.075	1240.225	1988.18
G5101450	3828.0025	972.2408333	0	0	4.2425	122.6325	358.38	726.855	1197.745	1959.3225
G5101470	4305.3225	898.6366667	2.5525	62.0825	105.6925	263.065	539.155	1043.485	1727.615	2496.86
G5101490	3828.0025	972.2408333	0	0	4.2425	122.6325	358.38	726.855	1197.745	1959.3225
G5101530	5346.5425	602.0633333	82.3975	170.4575	362.1325	732.175	1174.7075	1831.5675	2723.6225	3534.7225
G5101550	5429.32	417.5708333	91.945	222.6875	506.97	923	1465.18	2055.4325	2795.205	3510.6625
G5101570	5294.0125	820.5633333	21.6125	95.52	326.12	737.3975	1248.1675	1761.795	2613.5375	3362.325
G5101590	3596.4225	859.09	0	0	8.5	63.0725	120.08	260.9625	812.555	1655.5175
G5101610	4412.5975	700.0808333	0	0	47.0125	401.8175	804.5625	1297.09	1933.17	2636.0675
G5101630	6732.285	109.4475	367.82	628.8	1001.8875	1566.12	2321.7125	3069.9675	3916.9525	4740.1
G5101650	4990.5725	774.5075	77.625	146.615	349.235	730.7375	1190.4425	1785.1975	2509.29	3208.325
G5101670	5147.0275	608.2216667	78.79	167.6525	423.26	680.3875	1059.095	1666.5675	2415.7975	3212.7275
G5101690	4628.995	566.1825	15.4725	65.82	209.9475	531.9875	987.7	1409.93	2143.935	2858.7775
G5101710	5294.0125	820.5633333	21.6125	95.52	326.12	737.3975	1248.1675	1761.795	2613.5375	3362.325
G5101730	5167.19	492.8075	26.95	74.475	203.7875	528.03	1112.0175	1731.2875	2525.08	3278.285
G5101750	3338.895	1119.375833	0	0	8.4475	51.785	185.65	398.9925	907.78	1560.4475
G5101770	4805.085	988.4008333	45.9325	95.545	251.1475	611.29	1131.8775	1670.365	2319.285	3040.41
G5101790	4805.085	988.4008333	45.9325	95.545	251.1475	611.29	1131.8775	1670.365	2319.285	3040.41
G5101810	3559.135	1127.336667	0	0	4.19	77.335	286.8175	549.095	1073.6475	1786.23
G5101830	3828.0025	972.2408333	0	0	4.2425	122.6325	358.38	726.855	1197.745	1959.3225
G5101850	5167.19	492.8075	26.95	74.475	203.7875	528.03	1112.0175	1731.2875	2525.08	3278.285
G5101870	5294.0125	820.5633333	21.6125	95.52	326.12	737.3975	1248.1675	1761.795	2613.5375	3362.325
G5101910	5147.0275	608.2216667	78.79	167.6525	423.26	680.3875	1059.095	1666.5675	2415.7975	3212.7275
G5101930	3596.4225	859.09	0	0	8.5	63.0725	120.08	260.9625	812.555	1655.5175
G5101950	5064.23	399.0983333	20.585	151.7925	379.7825	731.065	1291.5675	1901.0875	2532.7475	3172.875
G5101970	5167.19	492.8075	26.95	74.475	203.7875	528.03	1112.0175	1731.2875	2525.08	3278.285
G5101990	3559.135	1127.336667	0	0	4.19	77.335	286.8175	549.095	1073.6475	1786.23
G5105100	4369.69	999.1441667	0	16.75	75.5275	291.955	581.3625	874.905	1502.975	2400.065
G5105150	4366.7225	813.2791667	5.1575	19.3325	91.2725	357.335	654.92	1055.075	1734.8875	2578.595
G5105200	5147.0275	608.2216667	78.79	167.6525	423.26	680.3875	1059.095	1666.5675	2415.7975	3212.7275
G5105300	4366.7225	813.2791667	5.1575	19.3325	91.2725	357.335	654.92	1055.075	1734.8875	2578.595
G5105400	3919.275	713.5641667	2.575	14.625	36.4	198.675	571.135	876.7325	1266.8425	2036.8175
G5105500	3542.965	1039.371667	0	0	0	13.2625	229.8725	504.17	995.4825	1754.375
G5105700	3828.0025	972.2408333	0	0	4.2425	122.6325	358.38	726.855	1197.745	1959.3225
G5105800	6732.285	109.4475	367.82	628.8	1001.8875	1566.12	2321.7125	3069.9675	3916.9525	4740.1
G5105900	3826.6	1039.186667	0	0	6.3375	93.84	316.3675	682.075	1240.225	1988.18
G5105950	3828.0025	972.2408333	0	0	4.2425	122.6325	358.38	726.855	1197.745	1959.3225
G5106000	4749.0125	869.5191667	38.7575	65.0425	255.185	609.515	1031.4075	1497.8425	2141.18	2934.97
G5106100	4369.69	999.1441667	0	16.75	75.5275	291.955	581.3625	874.905	1502.975	2400.065
G5106200	3338.895	1119.375833	0	0	8.4475	51.785	185.65	398.9925	907.78	1560.4475
G5106300	4805.085	988.4008333	45.9325	95.545	251.1475	611.29	1131.8775	1670.365	2319.285	3040.41
G5106400	5623.9125	330.2766667	113.505	226.0175	499.0525	859.37	1595.625	2226.79	2967.2425	3600.7975
G5106500	4291.2575	926.54	0	11.66	57.26	248.4175	540.5875	1087.165	1754.37	2558.5775
G5106600	4990.5725	774.5075	77.625	146.615	349.235	730.7375	1190.4425	1785.1975	2509.29	3208.325
G5106700	4043.4675	995.58	15.795	42.0725	99.4225	223.4975	506.97	896.93	1512.015	2405.01
G5106780	6732.285	109.4475	367.82	628.8	1001.8875	1566.12	2321.7125	3069.9675	3916.9525	4740.1
G5106800	4366.7225	813.2791667	5.1575	19.3325	91.2725	357.335	654.92	1055.075	1734.8875	2578.595
G5106830	5346.5425	602.0633333	82.3975	170.4575	362.1325	732.175	1174.7075	1831.5675	2723.6225	3534.7225
G5106850	5346.5425	602.0633333	82.3975	170.4575	362.1325	732.175	1174.7075	1831.5675	2723.6225	3534.7225
G5106900	4850.9375	816.2733333	41.5575	110.7275	245.77	564.1075	1060.945	1677.22	2398.5275	3116.14
G5107000	3559.135	1127.336667	0	0	4.19	77.335	286.8175	549.095	1073.6475	1786.23
G5107100	3138.8625	992.5366667	0	0	0	41.8825	161.38	333.0525	613.6075	1312.2975
G5107200	5064.23	399.0983333	20.585	151.7925	379.7825	731.065	1291.5675	1901.0875	2532.7475	3172.875
G5107300	3828.0025	972.2408333	0	0	4.2425	122.6325	358.38	726.855	1197.745	1959.3225
G5107350	4291.2575	926.54	0	11.66	57.26	248.4175	540.5875	1087.165	1754.37	2558.5775
G5107400	3138.8625	992.5366667	0	0	0	41.8825	161.38	333.0525	613.6075	1312.2975
G5107500	5429.32	417.5708333	91.945	222.6875	506.97	923	1465.18	2055.4325	2795.205	3510.6625
G5107600	4043.4675	995.58	15.795	42.0725	99.4225	223.4975	506.97	896.93	1512.015	2405.01
G5107700	4412.5975	700.0808333	0	0	47.0125	401.8175	804.5625	1297.09	1933.17	2636.0675
G5107750	4412.5975	700.0808333	0	0	47.0125	401.8175	804.5625	1297.09	1933.17	2636.0675
G5107900	4990.5725	774.5075	77.625	146.615	349.235	730.7375	1190.4425	1785.1975	2509.29	3208.325
G5108000	3138.8625	992.5366667	0	0	0	41.8825	161.38	333.0525	613.6075	1312.2975
G5108100	3384.945	976.3125	0	0	4.25	55.3	156.08	321.225	717.6025	1545.865
G5108200	4990.5725	774.5075	77.625	146.615	349.235	730.7375	1190.4425	1785.1975	2509.29	3208.325
G5108300	3559.135	1127.336667	0	0	4.19	77.335	286.8175	549.095	1073.6475	1786.23
G5108400	5294.0125	820.5633333	21.6125	95.52	326.12	737.3975	1248.1675	1761.795	2613.5375	3362.325
G5300010	5738.555	653.6516667	0	0	4.25	96.905	433.9825	1211.4075	2543.175	3772.555
G5300030	5693.9125	702.5891667	0	0	14.965	161.3125	523.3	985.23	1814.59	3399.6125
G5300050	5273.3975	779.0225	0	0	2.125	75.0525	388.285	845.5175	2029.0125	3094.9775
