name,neighborhood,city,year,stars
L2O,Lincoln Park,Chicago,2014,2
Sixteen,River North,Chicago,2014,2
Aquavit,Manhattan,New York,2015,2
Atera,Manhattan,New York,2015,2
Blanca,Brooklyn,New York,2015,2
Daniel,Manhattan,New York,2015,2
Ichimura at Brushstroke,Manhattan,New York,2015,2
Jungsik,Manhattan,New York,2015,2
Marea,Manhattan,New York,2015,2
Momofuku Ko,Manhattan,New York,2015,2
Soto,Manhattan,New York,2015,2
Acquerello,Nob Hill,San Francisco,2015,2
Atelier Crenn,Cow Hollow,San Francisco,2015,2
Baumé,Palo Alto,San Francisco,2015,2
Coi,North Beach,San Francisco,2015,2
Manresa,Los Gatos,San Francisco,2015,2
Quince,Jackson Square,San Francisco,2015,2
42 Grams,Uptown,Chicago,2015,2
L2O,Lincoln Park,Chicago,2015,2
Sixteen,River North,Chicago,2015,2
Aquavit,Manhattan,New York,2016,2
Atera,Manhattan,New York,2016,2
Blanca,Brooklyn,New York,2016,2
Daniel,Manhattan,New York,2016,2
Ichimura at Brushstroke,Manhattan,New York,2016,2
Jungsik,Manhattan,New York,2016,2
Marea,Manhattan,New York,2016,2
The Modern,Manhattan,New York,2016,2
Momofuku Ko,Manhattan,New York,2016,2
Soto,Manhattan,New York,2016,2
Acquerello,Nob Hill,San Francisco,2016,2
Atelier Crenn,Cow Hollow,San Francisco,2016,2
Baumé,Palo Alto,San Francisco,2016,2
Campton Place,Union Square,San Francisco,2016,2
Coi,North Beach,San Francisco,2016,2
Commis,Oakland,San Francisco,2016,2
Quince,Jackson Square,San Francisco,2016,2
42 Grams,Uptown,Chicago,2016,2
Acadia,South Loop,Chicago,2016,2
Sixteen,River North,Chicago,2016,2
Aquavit,Manhattan,New York,2017,2
Aska,Brooklyn,New York,2017,2
Atera,Manhattan,New York,2017,2
Blanca,Brooklyn,New York,2017,2
Daniel,Manhattan,New York,2017,2
Jungsik,Manhattan,New York,2017,2
Marea,Manhattan,New York,2017,2
The Modern,Manhattan,New York,2017,2
Momofuku Ko,Manhattan,New York,2017,2
Soto,Manhattan,New York,2017,2
Acquerello,Nob Hill,San Francisco,2017,2
Atelier Crenn,Cow Hollow,San Francisco,2017,2
Baumé,Palo Alto,San Francisco,2017,2
Campton Place,Union Square,San Francisco,2017,2
Coi,North Beach,San Francisco,2017,2
Commis,Oakland,San Francisco,2017,2
Lazy Bear,Mission,San Francisco,2017,2
42 Grams,Uptown,Chicago,2017,2
Acadia,South Loop,Chicago,2017,2
Oriole,West Loop,Chicago,2017,2
Sixteen,River North,Chicago,2017,2
Tru,Streeterville,Chicago,2017,2
Minibar by José Andrés,Penn Quarter,DC,2017,2
Pineapple & Pearls,Eastern Market,DC,2017,2
The Inn at Little Washington,"Washington, Virginia",DC,2017,2
Aquavit,Manhattan,New York,2018,2
Aska,Brooklyn,New York,2018,2
Atera,Manhattan,New York,2018,2
Blanca,Brooklyn,New York,2018,2
Daniel,Manhattan,New York,2018,2
Jean-Georges,Manhattan,New York,2018,2
Jungsik,Manhattan,New York,2018,2
Marea,Manhattan,New York,2018,2
The Modern,Manhattan,New York,2018,2
Momofuku Ko,Manhattan,New York,2018,2
Sushi Ginza Onodera,Manhattan,New York,2018,2
Acquerello,Nob Hill,San Francisco,2018,2
Atelier Crenn,Cow Hollow,San Francisco,2018,2
Baumé,Palo Alto,San Francisco,2018,2
Californios,Mission,San Francisco,2018,2
Commis,Oakland,San Francisco,2018,2
Lazy Bear,Mission,San Francisco,2018,2
SingleThread Farms,Healdsburg,San Francisco,2018,2
Acadia,South Loop,Chicago,2018,2
Oriole,West Loop,Chicago,2018,2
Sixteen,River North,Chicago,2018,2
Smyth,West Loop,Chicago,2018,2
Minibar by José Andrés,Penn Quarter,DC,2018,2
Pineapple & Pearls,Eastern Market,DC,2018,2
The Inn at Little Washington,"Washington, Virginia",DC,2018,2
Alain Ducasse at the Essex House,Manhattan,New York,2006,3
Le Bernardin,Manhattan,New York,2006,3
Jean-Georges,Manhattan,New York,2006,3
Per Se,Manhattan,New York,2006,3
Le Bernardin,Manhattan,New York,2007,3
Jean-Georges,Manhattan,New York,2007,3
Per Se,Manhattan,New York,2007,3
The French Laundry,Yountville,San Francisco,2007,3
Le Bernardin,Manhattan,New York,2008,3
Jean-Georges,Manhattan,New York,2008,3
Per Se,Manhattan,New York,2008,3
The French Laundry,Yountville,San Francisco,2008,3
Le Bernardin,Manhattan,New York,2009,3
Jean-Georges,Manhattan,New York,2009,3
Masa,Manhattan,New York,2009,3
Per Se,Manhattan,New York,2009,3
The French Laundry,Yountville,San Francisco,2009,3
Le Bernardin,Manhattan,New York,2010,3
Daniel,Manhattan,New York,2010,3
Jean-Georges,Manhattan,New York,2010,3
Masa,Manhattan,New York,2010,3
Per Se,Manhattan,New York,2010,3
The French Laundry,Yountville,San Francisco,2010,3
Le Bernardin,Manhattan,New York,2011,3
Daniel,Manhattan,New York,2011,3
Jean-Georges,Manhattan,New York,2011,3
Masa,Manhattan,New York,2011,3
Per Se,Manhattan,New York,2011,3
The French Laundry,Yountville,San Francisco,2011,3
The Restaurant at Meadowood,St. Helena,San Francisco,2011,3
Alinea,Lincoln Park,Chicago,2011,3
L2O,Lincoln Park,Chicago,2011,3
Le Bernardin,Manhattan,New York,2012,3
Chef's Table at Brooklyn Fare,Manhattan,New York,2012,3
Daniel,Manhattan,New York,2012,3
Eleven Madison Park,Manhattan,New York,2012,3
Jean-Georges,Manhattan,New York,2012,3
Masa,Manhattan,New York,2012,3
Per Se,Manhattan,New York,2012,3
The French Laundry,Yountville,San Francisco,2012,3
The Restaurant at Meadowood,St. Helena,San Francisco,2012,3
Alinea,Lincoln Park,Chicago,2012,3
Le Bernardin,Manhattan,New York,2013,3
Chef's Table at Brooklyn Fare,Manhattan,New York,2013,3
Daniel,Manhattan,New York,2013,3
Eleven Madison Park,Manhattan,New York,2013,3
Jean-Georges,Manhattan,New York,2013,3
Masa,Manhattan,New York,2013,3
Per Se,Manhattan,New York,2013,3
The French Laundry,Yountville,San Francisco,2013,3
The Restaurant at Meadowood,St. Helena,San Francisco,2013,3
Alinea,Lincoln Park,Chicago,2013,3
Le Bernardin,Manhattan,New York,2014,3
Chef's Table at Brooklyn Fare,Manhattan,New York,2014,3
Daniel,Manhattan,New York,2014,3
Eleven Madison Park,Manhattan,New York,2014,3
Jean-Georges,Manhattan,New York,2014,3
Masa,Manhattan,New York,2014,3
Per Se,Manhattan,New York,2014,3
The French Laundry,Yountville,San Francisco,2014,3
The Restaurant at Meadowood,St. Helena,San Francisco,2014,3
Alinea,Lincoln Park,Chicago,2014,3
Le Bernardin,Manhattan,New York,2015,3
Chef's Table at Brooklyn Fare,Manhattan,New York,2015,3
Eleven Madison Park,Manhattan,New York,2015,3
Jean-Georges,Manhattan,New York,2015,3
Masa,Manhattan,New York,2015,3
Per Se,Manhattan,New York,2015,3
Benu,SoMa,San Francisco,2015,3
Saison,SoMa,San Francisco,2015,3
The French Laundry,Yountville,San Francisco,2015,3
The Restaurant at Meadowood,St. Helena,San Francisco,2015,3
Alinea,Lincoln Park,Chicago,2015,3
Grace,West Loop,Chicago,2015,3
Le Bernardin,Manhattan,New York,2016,3
Chef's Table at Brooklyn Fare,Manhattan,New York,2016,3
Eleven Madison Park,Manhattan,New York,2016,3
Jean-Georges,Manhattan,New York,2016,3
Masa,Manhattan,New York,2016,3
Per Se,Manhattan,New York,2016,3
Benu,SoMa,San Francisco,2016,3
Manresa,Los Gatos,San Francisco,2016,3
Saison,SoMa,San Francisco,2016,3
The French Laundry,Yountville,San Francisco,2016,3
The Restaurant at Meadowood,St. Helena,San Francisco,2016,3
Alinea,Lincoln Park,Chicago,2016,3
Grace,West Loop,Chicago,2016,3
Le Bernardin,Manhattan,New York,2017,3
Chef's Table at Brooklyn Fare,Manhattan,New York,2017,3
Eleven Madison Park,Manhattan,New York,2017,3
Jean-Georges,Manhattan,New York,2017,3
Masa,Manhattan,New York,2017,3
Per Se,Manhattan,New York,2017,3
Benu,SoMa,San Francisco,2017,3
Manresa,Los Gatos,San Francisco,2017,3
Quince,Jackson Square,San Francisco,2017,3
Saison,SoMa,San Francisco,2017,3
The French Laundry,Yountville,San Francisco,2017,3
The Restaurant at Meadowood,St. Helena,San Francisco,2017,3
Alinea,Lincoln Park,Chicago,2017,3
Grace,West Loop,Chicago,2017,3
Le Bernardin,Manhattan,New York,2018,3
Chef's Table at Brooklyn Fare,Manhattan,New York,2018,3
Eleven Madison Park,Manhattan,New York,2018,3
Masa,Manhattan,New York,2018,3
Per Se,Manhattan,New York,2018,3
Benu,SoMa,San Francisco,2018,3
Coi,North Beach,San Francisco,2018,3
Manresa,Los Gatos,San Francisco,2018,3
Quince,Jackson Square,San Francisco,2018,3
Saison,SoMa,San Francisco,2018,3
The French Laundry,Yountville,San Francisco,2018,3
The Restaurant at Meadowood,St. Helena,San Francisco,2018,3
Alinea,Lincoln Park,Chicago,2018,3
Grace,West Loop,Chicago,2018,3
Alain Ducasse at the Essex House,Manhattan,New York,2007,Closed
Alain Ducasse at the Essex House,Manhattan,New York,2008,Closed
Alain Ducasse at the Essex House,Manhattan,New York,2009,Closed
Cortez,Financial District,San Francisco,2009,Closed
Rubicon,Financial District,San Francisco,2009,Closed
Alain Ducasse at the Essex House,Manhattan,New York,2010,Closed
Cortez,Financial District,San Francisco,2010,Closed
Rubicon,Financial District,San Francisco,2010,Closed
Alain Ducasse at the Essex House,Manhattan,New York,2011,Closed
Aqua,Financial District,San Francisco,2011,Closed
Cortez,Financial District,San Francisco,2011,Closed
Martini House,St. Helena,San Francisco,2011,Closed
Rubicon,Financial District,San Francisco,2011,Closed
Trevese,Los Gatos,San Francisco,2011,Closed
Alain Ducasse at the Essex House,Manhattan,New York,2012,Closed
Aqua,Financial District,San Francisco,2012,Closed
Cortez,Financial District,San Francisco,2012,Closed
El Paseo,Mill Valley,San Francisco,2012,Closed
Martini House,St. Helena,San Francisco,2012,Closed
Mirepoix,Windsor,San Francisco,2012,Closed
Rubicon,Financial District,San Francisco,2012,Closed
The Dining Room at the Ritz-Carlton,Nob Hill,San Francisco,2012,Closed
Trevese,Los Gatos,San Francisco,2012,Closed
Avenues,Magnificent Mile,Chicago,2012,Closed
Alain Ducasse at the Essex House,Manhattan,New York,2013,Closed
Aqua,Financial District,San Francisco,2013,Closed
Bushi-Tei,Japantown,San Francisco,2013,Closed
Cortez,Financial District,San Francisco,2013,Closed
Cyrus,Healdsburg,San Francisco,2013,Closed
El Paseo,Mill Valley,San Francisco,2013,Closed
Martini House,St. Helena,San Francisco,2013,Closed
Mirepoix,Windsor,San Francisco,2013,Closed
Rubicon,Financial District,San Francisco,2013,Closed
The Dining Room at the Ritz-Carlton,Nob Hill,San Francisco,2013,Closed
Trevese,Los Gatos,San Francisco,2013,Closed
Ubuntu,Napa,San Francisco,2013,Closed
Avenues,Magnificent Mile,Chicago,2013,Closed
Bonsoirée,Logan Square,Chicago,2013,Closed
Charlie Trotter's,Lincoln Park,Chicago,2013,Closed
Crofton on Wells,River North,Chicago,2013,Closed
RIA,Gold Coast,Chicago,2013,Closed
Seasons,Magnificent Mile,Chicago,2013,Closed
Alain Ducasse at the Essex House,Manhattan,New York,2014,Closed
Aqua,Financial District,San Francisco,2014,Closed
Bushi-Tei,Japantown,San Francisco,2014,Closed
Cortez,Financial District,San Francisco,2014,Closed
Cyrus,Healdsburg,San Francisco,2014,Closed
El Paseo,Mill Valley,San Francisco,2014,Closed
Fifth Floor,SoMa,San Francisco,2014,Closed
Martini House,St. Helena,San Francisco,2014,Closed
Masa's,Nob Hill,San Francisco,2014,Closed
Mirepoix,Windsor,San Francisco,2014,Closed
Rubicon,Financial District,San Francisco,2014,Closed
The Dining Room at the Ritz-Carlton,Nob Hill,San Francisco,2014,Closed
Trevese,Los Gatos,San Francisco,2014,Closed
Ubuntu,Napa,San Francisco,2014,Closed
Avenues,Magnificent Mile,Chicago,2014,Closed
Bonsoirée,Logan Square,Chicago,2014,Closed
Charlie Trotter's,Lincoln Park,Chicago,2014,Closed
Crofton on Wells,River North,Chicago,2014,Closed
Courtright's,Willow Springs,Chicago,2014,Closed
RIA,Gold Coast,Chicago,2014,Closed
Seasons,Magnificent Mile,Chicago,2014,Closed
Alain Ducasse at the Essex House,Manhattan,New York,2015,Closed
Aqua,Financial District,San Francisco,2015,Closed
Bushi-Tei,Japantown,San Francisco,2015,Closed
Cortez,Financial District,San Francisco,2015,Closed
Cyrus,Healdsburg,San Francisco,2015,Closed
El Paseo,Mill Valley,San Francisco,2015,Closed
Etoile,Yountville,San Francisco,2015,Closed
Fifth Floor,SoMa,San Francisco,2015,Closed
Fleur de Lys,Financial District,San Francisco,2015,Closed
Martini House,St. Helena,San Francisco,2015,Closed
Masa's,Nob Hill,San Francisco,2015,Closed
Mirepoix,Windsor,San Francisco,2015,Closed
Rubicon,Financial District,San Francisco,2015,Closed
The Dining Room at the Ritz-Carlton,Nob Hill,San Francisco,2015,Closed
Trevese,Los Gatos,San Francisco,2015,Closed
Ubuntu,Napa,San Francisco,2015,Closed
Avenues,Magnificent Mile,Chicago,2015,Closed
Bonsoirée,Logan Square,Chicago,2015,Closed
Charlie Trotter's,Lincoln Park,Chicago,2015,Closed
Crofton on Wells,River North,Chicago,2015,Closed
Courtright's,Willow Springs,Chicago,2015,Closed
